Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date
152839;Nippon India Nifty 500 Equal Weight Index Fund - Direct Plan - IDCW Option;INF204KC1DB6;INF204KC1DC4;8.3363;;;01-Apr-2026
152840;Nippon India Nifty 500 Equal Weight Index Fund - Regular Plan - Growth Option;INF204KC1CX2;;8.2654;;;01-Apr-2026
152841;Nippon India Nifty 500 Equal Weight Index Fund - Regular Plan - IDCW Option;INF204KC1CY0;INF204KC1CZ7;8.2654;;;01-Apr-2026
153474;Nippon India Nifty 500 Low Volatility 50 Index Fund - Direct Plan - Growth Option;INF204KC1EQ2;;10.0261;;;01-Apr-2026
153473;Nippon India Nifty 500 Low Volatility 50 Index Fund - Direct Plan - IDCW Plan;INF204KC1ER0;INF204KC1ES8;10.0261;;;01-Apr-2026
153476;Nippon India Nifty 500 Low Volatility 50 Index Fund - Regular Pan - IDCW Option;INF204KC1EO7;INF204KC1EP4;9.9750;;;01-Apr-2026
153475;Nippon India Nifty 500 Low Volatility 50 Index Fund - Regular Plan - Growth Option;INF204KC1EN9;;9.9750;;;01-Apr-2026
152881;Nippon India Nifty 500 Momentum 50 Index Fund - Direct Plan - Growth Option;INF204KC1DG5;;7.3501;;;01-Apr-2026
152884;Nippon India Nifty 500 Momentum 50 Index Fund - Direct Plan - IDCW Option;INF204KC1DH3;INF204KC1DI1;7.3501;;;01-Apr-2026
152883;Nippon India Nifty 500 Momentum 50 Index Fund - Regular Plan - Growth Option;INF204KC1DD2;;7.2818;;;01-Apr-2026
152882;Nippon India Nifty 500 Momentum 50 Index Fund - Regular Plan - IDCW Option;INF204KC1DE0;INF204KC1DF7;7.2818;;;01-Apr-2026
153470;Nippon India Nifty 500 Quality 50 Index Fund - Direct Plan - Growth Option;INF204KC1EW0;;9.7346;;;01-Apr-2026
153471;Nippon India Nifty 500 Quality 50 Index Fund - Direct Plan - IDCW Option;INF204KC1EX8;INF204KC1EY6;9.7346;;;01-Apr-2026
153472;Nippon India Nifty 500 Quality 50 Index Fund - Regular Plan - Growth Option;INF204KC1ET6;;9.6857;;;01-Apr-2026
153469;Nippon India Nifty 500 Quality 50 Index Fund - Regular Plan - IDCW Option;INF204KC1EU4;INF204KC1EV2;9.6857;;;01-Apr-2026
150487;Nippon India Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth Option;INF204KC1584;;14.5259;;;01-Apr-2026
150488;Nippon India Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - IDCW Option;INF204KC1592;;14.5259;;;01-Apr-2026
150490;Nippon India Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth Option;INF204KC1550;;14.2303;;;01-Apr-2026
150491;Nippon India Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - IDCW Option;INF204KC1568;;14.2303;;;01-Apr-2026
153064;Nippon India Nifty Auto Index Fund - Direct Plan- Growth Option;INF204KC1EE8;;10.3292;;;01-Apr-2026
153067;Nippon India Nifty Auto Index Fund - Direct Plan- IDCW Option;INF204KC1EF5;INF204KC1EG3;10.3292;;;01-Apr-2026
153066;Nippon India Nifty Auto Index Fund - Regular Plan- Growth Option;INF204KC1EB4;;10.2570;;;01-Apr-2026
153065;Nippon India Nifty Auto Index Fund - Regular Plan- IDCW Option;INF204KC1EC2;INF204KC1ED0;10.2570;;;01-Apr-2026
152389;Nippon India Nifty Bank Index Fund - Direct Plan - Growth Option;INF204KC1BY2;;11.0639;;;01-Apr-2026
152386;Nippon India Nifty Bank Index Fund - Direct Plan - IDCW Option;INF204KC1BZ9;INF204KC1CA0;11.0638;;;01-Apr-2026
152387;Nippon India Nifty Bank Index Fund - Regular Plan - Growth Option;INF204KC1BV8;;10.9257;;;01-Apr-2026
152388;Nippon India Nifty Bank Index Fund - Regular Plan - IDCW Option;INF204KC1BW6;INF204KC1BX4;10.9257;;;01-Apr-2026
153807;Nippon India Nifty India Manufacturing Index - Direct Plan- IDCW Option;INF204KC1GM6;INF204KC1GN4;9.9212;;;01-Apr-2026
153806;Nippon India Nifty India Manufacturing Index Fund- Direct Plan- Growth Option;INF204KC1GL8;;9.9211;;;01-Apr-2026
153808;Nippon India Nifty India Manufacturing Index- Regular Plan-IDCW Option;INF204KC1GJ2;INF204KC1GK0;9.8881;;;01-Apr-2026
153809;Nippon India Nifty India Manufacturing Index-Regular Plan-Growth Option;INF204KC1GI4;;9.8881;;;01-Apr-2026
152392;Nippon India Nifty IT Index Fund - Direct Plan - Growth Option;INF204KC1CE2;;8.0910;;;01-Apr-2026
152390;Nippon India Nifty IT Index Fund - Direct Plan - IDCW Option;INF204KC1CF9;INF204KC1CG7;8.0909;;;01-Apr-2026
152391;Nippon India Nifty IT Index Fund - Regular Plan - Growth Option;INF204KC1CB8;;7.9853;;;01-Apr-2026
152393;Nippon India Nifty IT Index Fund - Regular Plan - IDCW Option;INF204KC1CC6;INF204KC1CD4;7.9853;;;01-Apr-2026
148726;Nippon India Nifty Midcap 150 Index Fund - Direct Plan - Growth Option;INF204KB18Z7;;22.9787;;;01-Apr-2026
148725;NIPPON INDIA NIFTY MIDCAP 150 INDEX FUND - DIRECT Plan - IDCW Option;INF204KB19Z5;INF204KC1014;22.9787;;;01-Apr-2026
148724;NIPPON INDIA NIFTY MIDCAP 150 INDEX FUND - IDCW Option;INF204KB16Z1;INF204KB17Z9;22.3522;;;01-Apr-2026
148723;Nippon India Nifty Midcap 150 Index Fund - Regular Plan - Growth Option;INF204KB15Z3;;22.3522;;;01-Apr-2026
153060;Nippon India Nifty Realty Index Fund-Direct Plan- Growth Option;INF204KC1DY8;;6.1649;;;01-Apr-2026
153063;Nippon India Nifty Realty Index Fund-Direct Plan- IDCW Option;INF204KC1DZ5;INF204KC1EA6;6.1648;;;01-Apr-2026
153061;Nippon India Nifty Realty Index Fund-Regular Plan- Growth Option;INF204KC1DV4;;6.1185;;;01-Apr-2026
153062;Nippon India Nifty Realty Index Fund-Regular Plan- IDCW Option;INF204KC1DW2;INF204KC1DX0;6.1185;;;01-Apr-2026
148519;Nippon India Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option;INF204KB15W0;;29.2051;;;01-Apr-2026
148521;NIPPON INDIA NIFTY SMALLCAP 250 INDEX FUND - DIRECT Plan - IDCW Option;INF204KB16W8;INF204KB17W6;29.2051;;;01-Apr-2026
148520;NIPPON INDIA NIFTY SMALLCAP 250 INDEX FUND - IDCW Option;INF204KB13W5;INF204KB14W3;28.1516;;;01-Apr-2026
148518;Nippon India Nifty Smallcap 250 Index Fund - Regular Plan - Growth Option;INF204KB12W7;;28.1516;;;01-Apr-2026

Sundaram Mutual Fund
149483;Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund) - Direct Plan - Growth Option;INF173K01EZ4;;170.7660;;;01-Apr-2026
149482;Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option;INF173K01EW1;INF173K01EX9;75.0171;;;01-Apr-2026
149481;Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)-Growth;INF173K01AG2;;161.5462;;;01-Apr-2026
149480;Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal;INF173K01AH0;INF173K01AI8;70.9508;;;01-Apr-2026

Taurus Mutual Fund
118881;Taurus Nifty 50 Index Fund - Direct Plan - Growth;INF044D01CQ5;;45.9526;;;01-Apr-2026
118882;Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01CR3;INF044D01CS1;43.0064;;;01-Apr-2026
112948;Taurus Nifty 50 Index Fund - Regular Plan - Growth;INF044D01948;;43.0580;;;01-Apr-2026
112949;Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;INF044D01914;INF044D01922;27.4530;;;01-Apr-2026

Zerodha Mutual Fund
153932;Zerodha BSE SENSEX Index Fund;INF0R8F01174;;8.7727;;;01-Apr-2026
152157;Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option;INF0R8F01026;;12.799;;;01-Apr-2026
153906;Zerodha Nifty 50 Index Fund - Direct Plan - Growth;INF0R8F01158;;9.0118;;;01-Apr-2026
152156;Zerodha Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option;INF0R8F01018;;12.7788;;;01-Apr-2026

Open Ended Schemes ( Other Scheme - Gold ETF )


360 ONE Mutual Fund
153357;360 ONE Gold ETF;INF579M01BB5;;146.0928;;;01-Apr-2026

Aditya Birla Sun Life Mutual Fund
115127;Aditya Birla Sun Life Gold ETF;INF209KB18D3;;131.6239;;;01-Apr-2026

Bandhan Mutual Fund
153930;Bandhan Gold ETF;INF194KB1KJ7;;149.5011;;;01-Apr-2026

Choice Mutual Fund
153933;Choice Gold ETF;INF2KCX01012;;148.5830;;;01-Apr-2026

Groww Mutual Fund
152957;Groww Gold ETF;INF666M01OE7;;14.6341;;;01-Apr-2026

HSBC Mutual Fund
154294;HSBC Gold ETF;INF336L01RX2;;130.2915;;;01-Apr-2026

Kotak Mahindra Mutual Fund
106193;KOTAK GOLD ETF;INF174KA1HJ8;;124.9423;;;01-Apr-2026

LIC Mutual Fund
151961;LIC MF Gold Exchange Traded Fund;INF767K01SM1;;134.8657;;;01-Apr-2026

Nippon India Mutual Fund
140088;Nippon India ETF Gold BeES;INF204KB17I5;;123.9150;;;01-Apr-2026

Quantum Mutual Fund
107693;Quantum Gold Fund;INF082J01408;;124.0625;;;01-Apr-2026

The Wealth Company Mutual Fund
154092;The Wealth Company Gold ETF;INF2F0001370;;148.8287;;;01-Apr-2026

Open Ended Schemes ( Other Scheme - Other  ETFs )


360 ONE Mutual Fund
153415;360 ONE Silver ETF;INF579M01BC3;;233.6743;;;01-Apr-2026

Aditya Birla Sun Life Mutual Fund
139581;Aditya Birla Sun Life BSE Sensex ETF;INF209KB10E8;;73.244;;;01-Apr-2026
154224;Aditya Birla Sun Life BSE Top 10 Banks ETF;INF209KC1670;;153.6538;;;01-Apr-2026
151533;Aditya Birla Sun Life CRISIL Liquid Overnight ETF - IDCW Daily Reinvestment with Weekly Payout;INF209KB18T9;;1000.;;;01-Apr-2026
154220;Aditya Birla Sun Life MSCI India ETF;INF209KC1662;;26.955;;;01-Apr-2026
150498;Aditya Birla Sun Life Nifty 200 Momentum 30 ETF;INF209KB14K7;;28.0773;;;01-Apr-2026
150497;Aditya Birla Sun Life Nifty 200 Quality 30 ETF;INF209KB15K4;;19.431;;;01-Apr-2026
115512;Aditya Birla Sun Life Nifty 50 ETF;INF209KB19D1;;26.4046;;;01-Apr-2026
147735;Aditya Birla Sun Life Nifty Bank ETF;INF209KB17D5;;52.5208;;;01-Apr-2026
149262;Aditya Birla Sun Life Nifty Healthcare ETF;INF209KB10C2;;14.437;;;01-Apr-2026
149293;Aditya Birla Sun Life Nifty IT ETF;INF209KB11D8;;32.0749;;;01-Apr-2026
145881;Aditya Birla Sunlife Nifty Next 50 ETF;INF209KB16D7;;64.9607;;;01-Apr-2026
152620;Aditya Birla Sun Life Nifty PSE ETF;INF209KB19Z4;;10.0611;;;01-Apr-2026
149779;Aditya Birla Sun Life Silver ETF;INF209KB19F6;;237.1668;;;01-Apr-2026

Angel One Mutual Fund
153451;ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH;INF1J2R01056;;1053.3586;;;01-Apr-2026
153531;ANGEL ONE NIFTY 50 ETF;INF1J2R01064;;9.3043;;;01-Apr-2026
153332;ANGEL ONE NIFTY TOTAL MARKET ETF;INF1J2R01015;;10.5836;;;01-Apr-2026
153957;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 ETF;INF1J2R01148;;9.0376;;;01-Apr-2026
154206;ANGEL ONE SILVER ETF FOF -DIRECT GROWTH;INF1J2R01155;;8.1005;;;01-Apr-2026
154207;ANGEL ONE SILVER ETF FOF -REGULAR GROWTH;INF1J2R01163;;8.097;;;01-Apr-2026

Bajaj Finserv Mutual Fund
152638;Bajaj Finserv Nifty 1D Rate Liquid ETF;INF0QA701854;;1075.4626;;;01-Apr-2026
152356;Bajaj Finserv Nifty 50 ETF;INF0QA701722;;231.8610;;;01-Apr-2026
152357;Bajaj Finserv Nifty Bank ETF;INF0QA701714;;52.0770;;;01-Apr-2026

Bandhan Mutual Fund
153929;Bandhan Silver ETF;INF194KB1KI9;;238.0675;;;01-Apr-2026

Groww Mutual Fund
154199;Groww BSE Hospitals ETF;INF666M01OD9;;44.6515;;;01-Apr-2026
153744;Groww BSE Power ETF;INF666M01LM6;;10.1897;;;01-Apr-2026
152891;Groww Nifty 1D Rate Liquid ETF;INF666M01IP5;;108.4621;;;01-Apr-2026
153329;Groww Nifty 200 ETF;INF666M01JV1;;10.2931;;;01-Apr-2026
153699;Groww Nifty 50 ETF;INF666M01LL8;;9.1094;;;01-Apr-2026
153583;Groww Nifty 500 Low Volatility 50 ETF;INF666M01LB9;;9.6867;;;01-Apr-2026
153452;Groww Nifty 500 Momentum 50 ETF;INF666M01KJ4;;9.4485;;;01-Apr-2026
153907;Groww Nifty Capital Markets ETF;INF666M01MM4;;9.3688;;;01-Apr-2026
154111;Groww Nifty Chemicals ETF;INF666M01NP5;;25.7865;;;01-Apr-2026
152764;GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF;INF666M01IH2;;27.0539;;;01-Apr-2026
152845;Groww Nifty India Defence ETF;INF666M01IO8;;75.9513;;;01-Apr-2026
153625;Groww Nifty India Internet ETF;INF666M01LI4;;8.2175;;;01-Apr-2026
153229;Groww Nifty India Railways PSU ETF;INF666M01JJ6;;29.0662;;;01-Apr-2026
154034;Groww Nifty Metal ETF;INF666M01NI0;;10.8467;;;01-Apr-2026
153940;Groww Nifty Midcap 150 ETF;INF666M01MV5;;199.0563;;;01-Apr-2026
153785;Groww Nifty Next 50 ETF;INF666M01LZ8;;62.0517;;;01-Apr-2026
154163;Groww Nifty PSE ETF;INF666M01NQ3;;97.3603;;;01-Apr-2026
154277;Groww Nifty PSU Bank ETF;INF666M01OG2;;81.586;;;01-Apr-2026
153899;Groww Nifty Realty ETF;INF666M01MN2;;7.4437;;;01-Apr-2026
153923;Groww Nifty Smallcap250 ETF;INF666M01MO0;;8.5038;;;01-Apr-2026
153524;Groww Silver ETF;INF666M01OF4;;23.3093;;;01-Apr-2026

Kotak Mahindra Mutual Fund
109010;Kotak BSE Sensex ETF;INF174KA1JD7;;79.7306;;;01-Apr-2026
153314;Kotak MSCI India ETF;INF174KA1VD2;;27.246;;;01-Apr-2026
153315;Kotak Nifty 100 Equal Weight ETF;INF174KA1UW4;;30.623;;;01-Apr-2026
150000;Kotak Nifty 100 Low Volatility 30 ETF;INF174KA1IY5;;19.2957;;;01-Apr-2026
151358;Kotak Nifty 1D Rate Liquid ETF;INF174KA1LV5;;1097.9008;;;01-Apr-2026
153904;Kotak Nifty 200 Momentum 30 ETF;INF174KA1XS6;;27.741;;;01-Apr-2026
112351;Kotak Nifty 50 ETF;INF174K014P6;;249.9072;;;01-Apr-2026
135744;Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option;INF174KA1ZE1;;13.7533;;;01-Apr-2026
149397;Kotak Nifty Alpha 50 ETF;INF174KA1IA5;;43.8411;;;01-Apr-2026
133122;Kotak Nifty Bank ETF;INF174KA1ZB7;;53.1749;;;01-Apr-2026
153934;Kotak Nifty Chemicals ETF;INF174KA1XV0;;25.803;;;01-Apr-2026
150492;Kotak Nifty India Consumption ETF;INF174KA1ZF8;;10.8018;;;01-Apr-2026
148763;Kotak Nifty IT ETF;INF174KA1GC5;;32.6491;;;01-Apr-2026
153398;Kotak Nifty Midcap 150 ETF;INF174KA1VW2;;20.149;;;01-Apr-2026
149757;Kotak Nifty Midcap 50 ETF;INF174KA1ZC5;;15.6034;;;01-Apr-2026
150531;Kotak Nifty MNC ETF;INF174KA1JF2;;28.9921;;;01-Apr-2026
154101;Kotak Nifty Next 50 ETF;INF174KA1YO3;;62.217;;;01-Apr-2026
106929;Kotak Nifty PSU Bank ETF;INF373I01023;;814.1149;;;01-Apr-2026
153657;Kotak Nifty200 Quality 30 ETF;INF174KA1WT6;;18.833;;;01-Apr-2026
150948;Kotak Silver ETF;INF174KA1ZD3;;23.0479;;;01-Apr-2026

Nippon India Mutual Fund
140107;CPSE ETF;INF457M01133;;100.9866;;;01-Apr-2026
153569;Nippon India BSE Sensex Next 30 ETF;INF204KC1EZ3;;37.7845;;;01-Apr-2026
131331;Nippon India ETF BSE Sensex;INF204KA1UN7;;835.1517;;;01-Apr-2026
147579;Nippon India ETF BSE Sensex Next 50;INF204KB15D0;;80.5592;;;01-Apr-2026
140095;Nippon India ETF Hang Seng BeES;INF204KB19I1;;441.1887;;;01-Apr-2026
121146;Nippon India ETF Nifty 100;INF204K014N5;;245.8589;;;01-Apr-2026
140086;Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY IDCW Option;INF732E01037;;1000.0000;;;01-Apr-2026
140084;Nippon India ETF Nifty 50 BeES;INF204KB14I2;;256.5968;;;01-Apr-2026
140094;Nippon India ETF Nifty 50 Shariah BeES;INF732E01128;;446.2564;;;01-Apr-2026
134782;Nippon India ETF Nifty 50 Value 20;INF204KB18I3;;137.7640;;;01-Apr-2026
140087;Nippon India ETF Nifty Bank BeES;INF204KB15I9;;530.5419;;;01-Apr-2026
128639;Nippon India ETF Nifty Dividend Opportunities 50;INF204KA1MS3;;75.4779;;;01-Apr-2026
128331;Nippon India ETF Nifty India Consumption;INF204KA1LD7;;117.0847;;;01-Apr-2026
140102;Nippon India ETF Nifty Infrastructure BeES;INF732E01268;;894.0934;;;01-Apr-2026
148408;Nippon India ETF Nifty IT;INF204KB15V2;;32.7332;;;01-Apr-2026
146271;Nippon India ETF Nifty Midcap 150;INF204KB1V68;;205.0353;;;01-Apr-2026
140085;Nippon India ETF Nifty Next 50 Junior BeES;INF732E01045;;667.1651;;;01-Apr-2026
140089;Nippon India ETF Nifty PSU Bank BeES;INF204KB16I7;;90.8267;;;01-Apr-2026
153725;Nippon India Nifty 1D Rate Liquid ETF-Growth;INF204KC1FU1;;1033.7737;;;01-Apr-2026
149465;Nippon India Nifty Auto ETF;INF204KC1337;;249.0734;;;01-Apr-2026
153810;Nippon India Nifty India Manufacturing ETF;INF204KC1GH6;;142.6232;;;01-Apr-2026
149008;Nippon India Nifty Pharma ETF;INF204KC1089;;22.5824;;;01-Apr-2026
149758;Nippon India Silver ETF;INF204KC1402;;227.4869;;;01-Apr-2026

Quantum Mutual Fund
108479;Quantum Nifty 50 ETF;INF082J01499;;247.9827;;;01-Apr-2026

Shriram Mutual Fund
152741;Shriram Nifty 1D Rate Liquid ETF - Growth;INF680P01422;;1098.3612;;;01-Apr-2026

Zerodha Mutual Fund
152667;Zerodha Nifty 100 ETF;INF0R8F01067;;9.7128;;;01-Apr-2026
152327;Zerodha Nifty 1D Rate Liquid ETF - Growth Option;INF0R8F01034;;113.416;;;01-Apr-2026
153905;Zerodha Nifty 50 ETF;INF0R8F01166;;9.0349;;;01-Apr-2026
153811;Zerodha Nifty 8-13 Yr G-Sec ETF;INF0R8F01133;;29.4241;;;01-Apr-2026
152668;Zerodha Nifty Midcap 150 ETF;INF0R8F01059;;9.9482;;;01-Apr-2026
153837;Zerodha Nifty Smallcap 100 ETF;INF0R8F01141;;8.8895;;;01-Apr-2026

Open Ended Schemes ( Other Scheme - FoF Overseas )


Kotak Mahindra Mutual Fund
154287;Kotak Quality Overseas Equity Omni FOF - Direct Plan - Growth-;INF174KA1ZI2;;10.016;;;01-Apr-2026
154288;Kotak Quality Overseas Equity Omni FOF - Direct Plan - IDCW;INF174KA1ZJ0;INF174KA1ZK8;10.016;;;01-Apr-2026
154286;Kotak Quality Overseas Equity Omni FOF - Regular Plan - Growth;INF174KA1ZL6;;10.015;;;01-Apr-2026
154289;Kotak Quality Overseas Equity Omni FOF - Regular Plan - IDCW;INF174KA1ZM4;INF174KA1ZN2;10.015;;;01-Apr-2026

Open Ended Schemes ( Other Scheme - FoF Domestic )


Aditya Birla Sun Life Mutual Fund
120546;Aditya Birla Sun Life Gold Fund - Growth - Direct Plan;INF209K01YU5;;44.7773;;;01-Apr-2026
120545;Aditya Birla Sun Life Gold Fund-DIRECT - IDCW;INF209K01YT7;;44.7759;;;01-Apr-2026
116796;Aditya Birla Sun Life Gold Fund-Growth;INF209K01PF4;;42.9831;;;01-Apr-2026
116795;Aditya Birla Sun Life Gold Fund-REGULAR - IDCW;INF209K01PG2;INF209K01PH0;42.9809;;;01-Apr-2026
149780;Aditya Birla Sun Life Silver ETF FOF-Direct Growth;INF209KB16F2;;36.512;;;01-Apr-2026
149781;Aditya Birla Sun Life Silver ETF FOF-Direct IDCW;INF209KB17F0;INF209KB18F8;36.4989;;;01-Apr-2026
149783;Aditya Birla Sun Life Silver ETF FOF-Regular Growth;INF209KB13F9;;35.8199;;;01-Apr-2026
149784;Aditya Birla Sun Life Silver ETF FOF-Regular IDCW;INF209KB14F7;INF209KB15F4;35.8131;;;01-Apr-2026

Angel One Mutual Fund
153828;ANGEL ONE GOLD ETF FOF - REGULAR GROWTH;INF1J2R01106;;13.481;;;01-Apr-2026
153827;ANGEL ONE GOLD ETF FOF- DIRECT GROWTH;INF1J2R01098;;13.5187;;;01-Apr-2026

Groww Mutual Fund
154200;Groww BSE Hospitals ETF FOF Direct Growth;INF666M01NX9;;9.4162;;;01-Apr-2026
154221;Groww BSE Hospitals ETF FOF Direct IDCW;INF666M01NY7;INF666M01NZ4;9.4163;;;01-Apr-2026
154223;Groww BSE Hospitals ETF FOF Regular Growth;INF666M01OA5;;9.4129;;;01-Apr-2026
154222;Groww BSE Hospitals ETF FOF Regular IDCW;INF666M01OB3;INF666M01OC1;9.4129;;;01-Apr-2026
153745;Groww BSE Power ETF FOF Direct Growth;INF666M01LN4;;10.4696;;;01-Apr-2026
153746;Groww BSE Power ETF FOF Direct IDCW;INF666M01LO2;INF666M01LP9;10.4696;;;01-Apr-2026
153748;Groww BSE Power ETF FOF Regular Growth;INF666M01LQ7;;10.4383;;;01-Apr-2026
153747;Groww BSE Power ETF FOF Regular IDCW;INF666M01LR5;INF666M01LS3;10.4383;;;01-Apr-2026
152980;Groww Gold ETF FOF - DIRECT - GROWTH;INF666M01IX9;;18.3288;;;01-Apr-2026
153004;Groww Gold ETF FOF - DIRECT - IDCW;INF666M01IY7;INF666M01IZ4;18.3288;;;01-Apr-2026
153006;Groww Gold ETF FOF - REGULAR - GROWTH;INF666M01JA5;;18.245;;;01-Apr-2026
153005;Groww Gold ETF FOF - REGULAR - IDCW;INF666M01JB3;INF666M01JC1;18.2455;;;01-Apr-2026
153328;Groww Nifty 200 ETF FOF - Direct - Growth;INF666M01JQ1;;10.6953;;;01-Apr-2026
153343;Groww Nifty 200 ETF FOF - Direct - IDCW;INF666M01JR9;INF666M01JS7;10.6952;;;01-Apr-2026
153342;Groww Nifty 200 ETF FOF - Regular - Growth;INF666M01JT5;;10.6312;;;01-Apr-2026
153344;Groww Nifty 200 ETF FOF - Regular - IDCW;INF666M01JU3;INF666M01JW9;10.6313;;;01-Apr-2026
153453;Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - Growth;INF666M01JX7;;9.505;;;01-Apr-2026
153454;Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - IDCW;INF666M01JY5;INF666M01KB1;9.5155;;;01-Apr-2026
153455;Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan - IDCW;INF666M01KH8;INF666M01KI6;9.4649;;;01-Apr-2026
153456;Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan- Growth;INF666M01KC9;;9.465;;;01-Apr-2026
153908;Groww Nifty Capital Markets ETF FOF Direct Growth;INF666M01MG6;;9.6006;;;01-Apr-2026
153917;Groww Nifty Capital Markets ETF FOF Direct IDCW;INF666M01MH4;INF666M01MI2;9.6006;;;01-Apr-2026
153918;Groww Nifty Capital Markets ETF FOF Regular Growth;INF666M01MJ0;;9.5839;;;01-Apr-2026
153919;Groww Nifty Capital Markets ETF FOF Regular IDCW;INF666M01MK8;INF666M01ML6;9.584;;;01-Apr-2026
152771;Groww Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW;INF666M01IM2;INF666M01IN0;8.342;;;01-Apr-2026
152773;Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - Growth;INF666M01II0;;8.283;;;01-Apr-2026
152772;Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - IDCW;INF666M01IJ8;INF666M01IK6;8.283;;;01-Apr-2026
152770;Groww Nifty EV & New Age Automotive ETF FOF- Direct Plan - Growth;INF666M01IL4;;8.3416;;;01-Apr-2026
152926;Groww Nifty India Defence ETF FOF - Direct - IDCW;INF666M01IR1;INF666M01IS9;11.2754;;;01-Apr-2026
152925;Groww Nifty India Defence ETF FOF - Direct Growth;INF666M01IQ3;;11.2753;;;01-Apr-2026
152927;Groww Nifty India Defence ETF FOF - Regular - Growth;INF666M01IT7;;11.2074;;;01-Apr-2026
152928;Groww Nifty India Defence ETF FOF - Regular - IDCW;INF666M01IU5;INF666M01IV3;11.2061;;;01-Apr-2026
153626;Groww Nifty India Internet ETF FOF - Direct - Growth;INF666M01LC7;;8.237;;;01-Apr-2026
153632;Groww Nifty India Internet ETF FOF - Direct - IDCW;INF666M01LD5;INF666M01LE3;8.237;;;01-Apr-2026
153633;Groww Nifty India Internet ETF FOF - Regular - Growth;INF666M01LF0;;8.2088;;;01-Apr-2026
153631;Groww Nifty India Internet ETF FOF - Regular - IDCW;INF666M01LG8;INF666M01LH6;8.2087;;;01-Apr-2026
154164;Groww Nifty PSE ETF FOF Direct Growth;INF666M01NR1;;9.4275;;;01-Apr-2026
154172;Groww Nifty PSE ETF FOF Direct IDCW;INF666M01NS9;INF666M01NT7;9.4275;;;01-Apr-2026
154173;Groww Nifty PSE ETF FOF Regular Growth;INF666M01NU5;;9.4236;;;01-Apr-2026
154174;Groww Nifty PSE ETF FOF Regular IDCW;INF666M01NV3;INF666M01NW1;9.4236;;;01-Apr-2026
153525;Groww Silver ETF FOF - Direct - Growth;INF666M01KQ9;;22.7854;;;01-Apr-2026
153526;Groww Silver ETF FOF - Direct - IDCW;INF666M01KR7;INF666M01KS5;22.7902;;;01-Apr-2026
153527;Groww Silver ETF FOF - Regular - Growth;INF666M01KX5;;22.7012;;;01-Apr-2026
153528;Groww Silver ETF FOF - Regular - IDCW;INF666M01KY3;INF666M01KZ0;22.7011;;;01-Apr-2026

Kotak Mahindra Mutual Fund
114758;Kotak Gold Fund Growth;INF174K01AT3;;56.9215;;;01-Apr-2026
119781;Kotak Gold Fund Growth - Direct;INF174K01MP6;;60.1092;;;01-Apr-2026
114757;Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option;INF174K01AU1;INF174K01AV9;56.9204;;;01-Apr-2026
119780;Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option- Direct;INF174K01MQ4;INF174K01MR2;60.1087;;;01-Apr-2026
153921;Kotak Gold Silver Passive FOF - Direct Plan - Growth;INF174KA1XT4;;15.252;;;01-Apr-2026
153922;Kotak Gold Silver Passive FOF - Regular Plan - Growth;INF174KA1XU2;;15.235;;;01-Apr-2026
154275;Kotak Multi Factor Passive FOF - Direct- Growth;INF74KA1ZG6;;10.188;;;01-Apr-2026
